loss;accuracy;val_loss;val_accuracy
0.49863117933273315;0.7895637154579163;0.47165921330451965;0.7849829196929932
0.49900302290916443;0.8075277805328369;0.46980020403862;0.7849829196929932
0.491926908493042;0.8032506704330444;0.46789416670799255;0.7918089032173157
0.49031734466552734;0.8058169484138489;0.466035395860672;0.8020477890968323
0.49171701073646545;0.8032506704330444;0.4642241299152374;0.8020477890968323
0.49243268370628357;0.7998288869857788;0.4624226689338684;0.80887371301651
0.49002400040626526;0.8015397787094116;0.46062716841697693;0.8191125988960266
0.47861039638519287;0.8195038437843323;0.45879215002059937;0.8259385824203491
0.4754910171031952;0.8212147355079651;0.4570460319519043;0.8327645063400269
0.47808197140693665;0.8229255676269531;0.4553132951259613;0.8327645063400269
0.4837711751461029;0.802395224571228;0.4536544680595398;0.8395904302597046
0.48413994908332825;0.7998288869857788;0.4519938826560974;0.8430033922195435
0.473476380109787;0.8143712282180786;0.4504214823246002;0.8464163541793823
0.46394121646881104;0.8229255676269531;0.44874516129493713;0.849829375743866
0.4814797341823578;0.8006843328475952;0.4471427798271179;0.849829375743866
0.4669116735458374;0.832335352897644;0.4454958140850067;0.849829375743866
0.4663138687610626;0.8237810134887695;0.44395920634269714;0.8566552996635437
0.46711620688438416;0.8169375658035278;0.44236740469932556;0.8566552996635437
0.46506983041763306;0.8254918456077576;0.440746933221817;0.8532423377037048
0.45796510577201843;0.8314799070358276;0.43921664357185364;0.8566552996635437
0.4642748534679413;0.8177930116653442;0.4376276433467865;0.8566552996635437
0.46220630407333374;0.8143712282180786;0.43613895773887634;0.849829375743866
0.4575928747653961;0.8118049502372742;0.4345815181732178;0.849829375743866
0.4642581343650818;0.7998288869857788;0.4331020414829254;0.8532423377037048
0.4554430842399597;0.8254918456077576;0.4315745234489441;0.8532423377037048
0.4580528140068054;0.843455970287323;0.4299885034561157;0.8566552996635437
0.4581905007362366;0.8203592896461487;0.42850634455680847;0.8566552996635437
0.4509523808956146;0.8237810134887695;0.4270804226398468;0.8566552996635437
0.44626468420028687;0.8272027373313904;0.4256422221660614;0.8600682616233826
0.4564930498600006;0.8092386722564697;0.4242286682128906;0.8566552996635437
0.4467238783836365;0.8237810134887695;0.4228080213069916;0.8566552996635437
0.45365869998931885;0.8160821199417114;0.42143502831459045;0.8600682616233826
0.4455494284629822;0.8374679088592529;0.4200856387615204;0.8634812235832214
0.4488753080368042;0.8280581831932068;0.41870784759521484;0.8634812235832214
0.44196680188179016;0.8306244611740112;0.4174024760723114;0.8634812235832214
0.4439708888530731;0.8391788005828857;0.4160628914833069;0.8634812235832214
0.443278968334198;0.8306244611740112;0.4147385060787201;0.8668941855430603
0.4461948871612549;0.8229255676269531;0.4135044813156128;0.8703071475028992
0.43440335988998413;0.8520102500915527;0.4122227132320404;0.8771331310272217
0.4360805153846741;0.8408896327018738;0.4109126925468445;0.8771331310272217
0.43116652965545654;0.8331907391548157;0.40965715050697327;0.8805460929870605
0.4407230615615845;0.8297690153121948;0.40838027000427246;0.8805460929870605
0.42957061529159546;0.8374679088592529;0.4070599675178528;0.8805460929870605
0.43176203966140747;0.8349016308784485;0.4057873487472534;0.8805460929870605
0.43599241971969604;0.8280581831932068;0.4045259356498718;0.8805460929870605
0.4288240969181061;0.8391788005828857;0.4033704698085785;0.8839590549468994
0.43002331256866455;0.826347291469574;0.40223872661590576;0.8839590549468994
0.43257996439933777;0.8272027373313904;0.4010747969150543;0.8839590549468994
0.4181380569934845;0.8443113565444946;0.39986270666122437;0.8805460929870605
0.4193173050880432;0.8468776941299438;0.39862707257270813;0.8805460929870605
0.4221968948841095;0.8383233547210693;0.3973868191242218;0.8805460929870605
0.4248933792114258;0.8297690153121948;0.3961947560310364;0.8839590549468994
0.41646531224250793;0.8426005244255066;0.39503902196884155;0.8839590549468994
0.4244614839553833;0.8306244611740112;0.39386361837387085;0.8873720169067383
0.42101892828941345;0.8297690153121948;0.39276382327079773;0.8907849788665771
0.4204230308532715;0.8408896327018738;0.39169424772262573;0.8907849788665771
0.41772788763046265;0.8357570767402649;0.39059892296791077;0.8907849788665771
0.41231805086135864;0.8357570767402649;0.38950708508491516;0.8907849788665771
0.40595847368240356;0.8443113565444946;0.38843834400177;0.8907849788665771
0.40946856141090393;0.8306244611740112;0.3873228132724762;0.8907849788665771
0.42426761984825134;0.826347291469574;0.38627806305885315;0.8907849788665771
0.4091445803642273;0.8477330803871155;0.3852485120296478;0.8907849788665771
0.41220822930336;0.8417450785636902;0.3842204809188843;0.8907849788665771
0.4123084247112274;0.8391788005828857;0.3832230865955353;0.8907849788665771
0.4146031439304352;0.8366124629974365;0.38223931193351746;0.8907849788665771
0.4101450443267822;0.845166802406311;0.3812253773212433;0.8873720169067383
0.40586358308792114;0.8443113565444946;0.38015255331993103;0.8873720169067383
0.4024517238140106;0.8460222482681274;0.37910714745521545;0.8873720169067383
0.4118202030658722;0.8383233547210693;0.37811279296875;0.8873720169067383
0.39957988262176514;0.8597091436386108;0.377076655626297;0.8873720169067383
0.40516969561576843;0.8357570767402649;0.3761504888534546;0.8873720169067383
0.39909714460372925;0.8477330803871155;0.37515804171562195;0.8873720169067383
0.39920687675476074;0.8485885262489319;0.37418079376220703;0.8873720169067383
0.40755048394203186;0.8366124629974365;0.373269647359848;0.8873720169067383
0.3931768238544464;0.854576587677002;0.372283399105072;0.8873720169067383
0.3994133770465851;0.8426005244255066;0.37131616473197937;0.8839590549468994
0.3969922363758087;0.8468776941299438;0.370356023311615;0.8839590549468994
0.39860570430755615;0.845166802406311;0.3694465458393097;0.8839590549468994
0.39269933104515076;0.8443113565444946;0.36855366826057434;0.8839590549468994
0.3888455629348755;0.8614200353622437;0.36762210726737976;0.8839590549468994
0.3951164484024048;0.8400342464447021;0.3667176067829132;0.8839590549468994
0.3922656178474426;0.8485885262489319;0.3658245801925659;0.8839590549468994
0.40049687027931213;0.8571428656578064;0.3649289011955261;0.8839590549468994
0.38749271631240845;0.8502994179725647;0.3641071617603302;0.8839590549468994
0.38729235529899597;0.8528656959533691;0.3632175028324127;0.8839590549468994
0.38885971903800964;0.8511548042297363;0.36233386397361755;0.8839590549468994
0.3857538402080536;0.8597091436386108;0.3614467978477478;0.8839590549468994
0.3876463770866394;0.8554319739341736;0.36058321595191956;0.8839590549468994
0.3898475468158722;0.854576587677002;0.35980644822120667;0.8839590549468994
0.379159539937973;0.8605645895004272;0.35893523693084717;0.8839590549468994
0.38208016753196716;0.8588536977767944;0.35805562138557434;0.8839590549468994
0.3827947676181793;0.8511548042297363;0.3572515547275543;0.8839590549468994
0.37608546018600464;0.8605645895004272;0.35642388463020325;0.8873720169067383
0.39546623826026917;0.8460222482681274;0.3556775748729706;0.8873720169067383
0.3804165720939636;0.845166802406311;0.35487979650497437;0.8873720169067383
0.3860890567302704;0.8520102500915527;0.35415902733802795;0.8873720169067383
0.3861110210418701;0.8511548042297363;0.35336944460868835;0.8873720169067383
0.37629473209381104;0.8571428656578064;0.35256481170654297;0.8873720169067383
0.37735122442245483;0.8605645895004272;0.35175272822380066;0.8873720169067383
0.37099412083625793;0.8639863133430481;0.35098278522491455;0.8873720169067383
0.37075668573379517;0.8571428656578064;0.3502415418624878;0.8907849788665771
0.3662054240703583;0.85628741979599;0.3494592010974884;0.8907849788665771
0.36958739161491394;0.8528656959533691;0.34869518876075745;0.8907849788665771
0.37229374051094055;0.8579983115196228;0.34795501828193665;0.8907849788665771
0.36934399604797363;0.8588536977767944;0.347192645072937;0.8907849788665771
0.3679886758327484;0.8588536977767944;0.3464428186416626;0.8907849788665771
0.3714507520198822;0.8665525913238525;0.3456919491291046;0.8873720169067383
0.37558743357658386;0.8485885262489319;0.3449871242046356;0.8907849788665771
0.37061840295791626;0.8614200353622437;0.3443138897418976;0.8907849788665771
0.3703058660030365;0.8665525913238525;0.34362247586250305;0.8907849788665771
0.3616247773170471;0.8708297610282898;0.3428772985935211;0.8873720169067383
0.35508736968040466;0.8682634830474854;0.34216541051864624;0.8907849788665771
0.36267679929733276;0.8708297610282898;0.3414509892463684;0.8907849788665771
0.36633795499801636;0.8708297610282898;0.3407876193523407;0.8907849788665771
0.36504530906677246;0.8579983115196228;0.3400636315345764;0.8907849788665771
0.3736131191253662;0.8597091436386108;0.33941975235939026;0.8873720169067383
0.35472655296325684;0.8682634830474854;0.33879223465919495;0.8873720169067383
0.3659878671169281;0.854576587677002;0.33810853958129883;0.8873720169067383
0.37156349420547485;0.8528656959533691;0.33753153681755066;0.8873720169067383
0.3605949580669403;0.854576587677002;0.33692842721939087;0.8873720169067383
0.36861395835876465;0.8477330803871155;0.33629918098449707;0.8873720169067383
0.35005396604537964;0.8708297610282898;0.3356339633464813;0.8873720169067383
0.36000925302505493;0.8622754216194153;0.33502423763275146;0.8873720169067383
0.3563205897808075;0.8665525913238525;0.33437487483024597;0.8873720169067383
0.3552619218826294;0.8597091436386108;0.33375027775764465;0.8873720169067383
0.37060263752937317;0.8494439721107483;0.3331557810306549;0.8873720169067383
0.3595770299434662;0.8502994179725647;0.33252644538879395;0.8873720169067383
0.3627810776233673;0.8639863133430481;0.33192822337150574;0.8873720169067383
0.3551866114139557;0.8614200353622437;0.33136430382728577;0.8873720169067383
0.3514727056026459;0.8725406527519226;0.3307304382324219;0.8873720169067383
0.3508082628250122;0.8631308674812317;0.3301086127758026;0.8873720169067383
0.34048405289649963;0.8810949325561523;0.32948926091194153;0.8873720169067383
0.3524435758590698;0.8579983115196228;0.3288949131965637;0.8873720169067383
0.3472498059272766;0.8614200353622437;0.32835492491722107;0.8873720169067383
0.3467917740345001;0.8665525913238525;0.3277536630630493;0.8873720169067383
0.34943610429763794;0.8691189289093018;0.3270634412765503;0.8873720169067383
0.34391433000564575;0.8699743151664734;0.3264992833137512;0.8873720169067383
0.33971378207206726;0.8691189289093018;0.3259185254573822;0.8873720169067383
0.34085318446159363;0.8648417592048645;0.3253486156463623;0.8873720169067383
0.3415626287460327;0.8639863133430481;0.32475122809410095;0.8873720169067383
0.34272199869155884;0.8554319739341736;0.3241855204105377;0.8873720169067383
0.3512503504753113;0.8494439721107483;0.3236631751060486;0.8873720169067383
0.3413597345352173;0.8733960390090942;0.3230588138103485;0.8873720169067383
0.3474467992782593;0.8622754216194153;0.3224850296974182;0.8873720169067383
0.3384305536746979;0.867408037185669;0.32195547223091125;0.8873720169067383
0.3376733064651489;0.8656972050666809;0.32136860489845276;0.8873720169067383
0.34818726778030396;0.8614200353622437;0.3208855986595154;0.8873720169067383
0.33033162355422974;0.8716852068901062;0.32036057114601135;0.8873720169067383
0.34186235070228577;0.8725406527519226;0.3198261260986328;0.8873720169067383
0.3359188735485077;0.8665525913238525;0.319272518157959;0.8873720169067383
0.34197109937667847;0.8579983115196228;0.31878960132598877;0.8873720169067383
0.3324277400970459;0.8716852068901062;0.31822991371154785;0.8873720169067383
0.343492329120636;0.867408037185669;0.31771183013916016;0.8873720169067383
0.3328002095222473;0.8733960390090942;0.3172152042388916;0.8873720169067383
0.33914026618003845;0.8639863133430481;0.3167790472507477;0.8873720169067383
0.3366881310939789;0.867408037185669;0.31629058718681335;0.8873720169067383
0.33169814944267273;0.8725406527519226;0.31578901410102844;0.8873720169067383
0.3332226276397705;0.8810949325561523;0.31534692645072937;0.8873720169067383
0.33040735125541687;0.867408037185669;0.3148787021636963;0.8873720169067383
0.33771562576293945;0.8665525913238525;0.3144674599170685;0.8873720169067383
0.3317875862121582;0.85628741979599;0.31403493881225586;0.8873720169067383
0.3332871198654175;0.8665525913238525;0.3136101961135864;0.8873720169067383
0.3302883803844452;0.8631308674812317;0.3131781816482544;0.8873720169067383
0.32427462935447693;0.8648417592048645;0.31276845932006836;0.8873720169067383
0.3171752691268921;0.8708297610282898;0.31234559416770935;0.8873720169067383
0.327353298664093;0.8597091436386108;0.31191742420196533;0.8873720169067383
0.3254297375679016;0.8648417592048645;0.31151464581489563;0.8873720169067383
0.3267247676849365;0.8691189289093018;0.3110879957675934;0.8873720169067383
0.33450937271118164;0.8588536977767944;0.3107369840145111;0.8873720169067383
0.3287907838821411;0.8708297610282898;0.3103521764278412;0.8873720169067383
0.32029959559440613;0.8699743151664734;0.30998122692108154;0.8873720169067383
0.3259395956993103;0.8648417592048645;0.30957213044166565;0.8873720169067383
0.3198312222957611;0.8682634830474854;0.30916887521743774;0.8873720169067383
0.3278377652168274;0.8742514848709106;0.3087815046310425;0.8873720169067383
0.32074543833732605;0.867408037185669;0.30838942527770996;0.8873720169067383
0.3277181088924408;0.8597091436386108;0.30803588032722473;0.8873720169067383
0.3315361738204956;0.8485885262489319;0.3077208399772644;0.8873720169067383
0.31700852513313293;0.8708297610282898;0.3073679506778717;0.8873720169067383
0.3206107020378113;0.8648417592048645;0.30701425671577454;0.8873720169067383
0.3350801169872284;0.8622754216194153;0.3066520690917969;0.8873720169067383
0.31737181544303894;0.875106930732727;0.3063051700592041;0.8873720169067383
0.3310832977294922;0.8622754216194153;0.30596667528152466;0.8873720169067383
0.3280119001865387;0.8579983115196228;0.3055895268917084;0.8873720169067383
0.3233043849468231;0.8708297610282898;0.3052913248538971;0.8873720169067383
0.3182620406150818;0.8691189289093018;0.3049350678920746;0.8873720169067383
0.31190750002861023;0.8733960390090942;0.30453425645828247;0.8873720169067383
0.3139322102069855;0.8605645895004272;0.3041881322860718;0.8873720169067383
0.31865495443344116;0.8716852068901062;0.303876131772995;0.8873720169067383
0.3105417490005493;0.867408037185669;0.3034992814064026;0.8873720169067383
0.323962926864624;0.8682634830474854;0.3031497001647949;0.8873720169067383
0.31408461928367615;0.8631308674812317;0.3028426468372345;0.8873720169067383
0.3162694275379181;0.8631308674812317;0.3025796115398407;0.8839590549468994
0.3226175606250763;0.85628741979599;0.3023088872432709;0.8873720169067383
0.32323840260505676;0.8588536977767944;0.302040159702301;0.8839590549468994
0.32301947474479675;0.8605645895004272;0.3017556369304657;0.8839590549468994
0.32039207220077515;0.8682634830474854;0.3014654219150543;0.8839590549468994
0.3009365499019623;0.8716852068901062;0.30114755034446716;0.8839590549468994
0.31805160641670227;0.8656972050666809;0.3008068799972534;0.8839590549468994
0.31113433837890625;0.8691189289093018;0.30050128698349;0.8839590549468994
0.30728045105934143;0.8708297610282898;0.3001689314842224;0.8839590549468994
0.32267048954963684;0.8631308674812317;0.2998700737953186;0.8839590549468994
0.309371680021286;0.8682634830474854;0.29956066608428955;0.8839590549468994
0.3111983835697174;0.8810949325561523;0.2992211580276489;0.8839590549468994
0.32149237394332886;0.8614200353622437;0.2989678680896759;0.8839590549468994
0.3138484060764313;0.8691189289093018;0.2986520230770111;0.8839590549468994
0.30341652035713196;0.8845166563987732;0.29833105206489563;0.8839590549468994
0.30855461955070496;0.8631308674812317;0.2980515658855438;0.8839590549468994
0.30469411611557007;0.8699743151664734;0.2977774441242218;0.8839590549468994
0.3105132281780243;0.867408037185669;0.29751938581466675;0.8839590549468994
0.3142212927341461;0.8597091436386108;0.297343909740448;0.8839590549468994
0.31819143891334534;0.8699743151664734;0.29710420966148376;0.8839590549468994
0.31160178780555725;0.8588536977767944;0.29690852761268616;0.8839590549468994
0.31203320622444153;0.8682634830474854;0.2966591417789459;0.8839590549468994
0.3066736161708832;0.8691189289093018;0.29639676213264465;0.8839590549468994
0.2980090379714966;0.8716852068901062;0.2960836589336395;0.8839590549468994
0.3229634165763855;0.854576587677002;0.2958827018737793;0.8839590549468994
0.31027525663375854;0.8725406527519226;0.2956318259239197;0.8839590549468994
0.30629295110702515;0.8639863133430481;0.29540714621543884;0.8839590549468994
0.3108725845813751;0.8597091436386108;0.29523971676826477;0.8839590549468994
0.31521573662757874;0.8614200353622437;0.29499271512031555;0.8839590549468994
0.3049258291721344;0.8733960390090942;0.2947573661804199;0.8839590549468994
0.31627732515335083;0.8682634830474854;0.29450663924217224;0.8839590549468994
0.30670592188835144;0.8614200353622437;0.2943442165851593;0.8839590549468994
0.3119678199291229;0.8639863133430481;0.2941378653049469;0.8839590549468994
0.30104124546051025;0.8725406527519226;0.29393064975738525;0.8839590549468994
0.310884952545166;0.8733960390090942;0.2936491072177887;0.8839590549468994
0.306605726480484;0.8725406527519226;0.2934894263744354;0.8839590549468994
0.2984403073787689;0.875106930732727;0.293204665184021;0.8839590549468994
0.3043616712093353;0.8588536977767944;0.29296156764030457;0.8839590549468994
0.30347320437431335;0.8656972050666809;0.292726069688797;0.8839590549468994
0.3026182949542999;0.8708297610282898;0.2925097346305847;0.8839590549468994
0.3148649334907532;0.8639863133430481;0.2922782599925995;0.8839590549468994
0.3062705099582672;0.8708297610282898;0.2920772135257721;0.8839590549468994
0.3043019473552704;0.8716852068901062;0.2918737828731537;0.8805460929870605
0.29913392663002014;0.8639863133430481;0.29163527488708496;0.8805460929870605
0.30384132266044617;0.8691189289093018;0.29138481616973877;0.8805460929870605
0.31044211983680725;0.8631308674812317;0.2911913990974426;0.8839590549468994
0.3059045076370239;0.8614200353622437;0.2909706234931946;0.8805460929870605
0.30351173877716064;0.8656972050666809;0.29072776436805725;0.8839590549468994
0.29972076416015625;0.867408037185669;0.29052889347076416;0.8805460929870605
0.30355775356292725;0.8622754216194153;0.2903681993484497;0.8805460929870605
0.3084043264389038;0.8571428656578064;0.29016536474227905;0.8805460929870605
0.29918748140335083;0.8733960390090942;0.29002225399017334;0.8805460929870605
0.29110607504844666;0.8716852068901062;0.28977930545806885;0.8805460929870605
0.3175315260887146;0.8537211418151855;0.28964823484420776;0.8805460929870605
0.2952308654785156;0.8699743151664734;0.2894631028175354;0.8805460929870605
0.29934176802635193;0.8708297610282898;0.289334774017334;0.8805460929870605
0.29610157012939453;0.8733960390090942;0.2891494035720825;0.8805460929870605
0.2901684045791626;0.8699743151664734;0.28892388939857483;0.8805460929870605
0.3057815730571747;0.8716852068901062;0.2887442409992218;0.8805460929870605
0.29117509722709656;0.8639863133430481;0.288593590259552;0.8805460929870605
0.293203741312027;0.8742514848709106;0.2884121239185333;0.8805460929870605
0.3027001917362213;0.8716852068901062;0.2882848381996155;0.8805460929870605
0.29051610827445984;0.8725406527519226;0.28812798857688904;0.8805460929870605
0.30064448714256287;0.875106930732727;0.2880105674266815;0.8805460929870605
0.29599928855895996;0.8708297610282898;0.2878262996673584;0.8805460929870605
0.2882271707057953;0.8682634830474854;0.28767889738082886;0.8805460929870605
0.29171109199523926;0.8656972050666809;0.28754690289497375;0.8805460929870605
0.3034359812736511;0.8597091436386108;0.2874015271663666;0.8805460929870605
0.30660736560821533;0.8605645895004272;0.28728923201560974;0.8805460929870605
0.29586759209632874;0.8776732087135315;0.2871372401714325;0.8805460929870605
0.2879025936126709;0.8768178224563599;0.28695148229599;0.8805460929870605
0.28417935967445374;0.8768178224563599;0.28681907057762146;0.8805460929870605
0.2923802435398102;0.8579983115196228;0.2867107689380646;0.8805460929870605
0.28988972306251526;0.867408037185669;0.2865641117095947;0.8839590549468994
0.29523617029190063;0.8682634830474854;0.2864469885826111;0.8839590549468994
0.2860477864742279;0.8733960390090942;0.28630420565605164;0.8839590549468994
0.29098352789878845;0.8768178224563599;0.2861360013484955;0.8839590549468994
0.30235809087753296;0.8639863133430481;0.28598520159721375;0.8839590549468994
0.2803649306297302;0.8845166563987732;0.2858988046646118;0.8839590549468994
0.2878252863883972;0.8733960390090942;0.28576043248176575;0.8839590549468994
0.2967420816421509;0.8631308674812317;0.2856471836566925;0.8839590549468994
0.2905704379081726;0.8691189289093018;0.28549814224243164;0.8839590549468994
0.2977368235588074;0.8699743151664734;0.2853873670101166;0.8839590549468994
0.290160208940506;0.8810949325561523;0.28522026538848877;0.8839590549468994
0.2970482110977173;0.8725406527519226;0.2851198613643646;0.8839590549468994
0.2976798415184021;0.8716852068901062;0.2850039303302765;0.8805460929870605
0.2871575355529785;0.8716852068901062;0.28492045402526855;0.8805460929870605
0.29975152015686035;0.8665525913238525;0.28478386998176575;0.8805460929870605
0.2858486473560333;0.8691189289093018;0.2846551537513733;0.8805460929870605
0.28485673666000366;0.8648417592048645;0.2845417559146881;0.8805460929870605
0.28605058789253235;0.8759623765945435;0.2844037711620331;0.8805460929870605
0.28685060143470764;0.8725406527519226;0.2842273414134979;0.8805460929870605
0.2931561768054962;0.8665525913238525;0.2841286361217499;0.8805460929870605
0.2901735007762909;0.8759623765945435;0.2840229272842407;0.8805460929870605
0.2895413637161255;0.867408037185669;0.28395262360572815;0.8805460929870605
0.28606730699539185;0.8819503784179688;0.28386080265045166;0.8805460929870605
0.2858569324016571;0.8716852068901062;0.28374946117401123;0.8805460929870605
0.3018468916416168;0.8588536977767944;0.2836565375328064;0.8805460929870605
0.2958764433860779;0.8588536977767944;0.2835424542427063;0.8805460929870605
0.28312745690345764;0.8699743151664734;0.28347352147102356;0.8805460929870605
0.2922329008579254;0.8699743151664734;0.283378928899765;0.8805460929870605
0.28584057092666626;0.867408037185669;0.2832837700843811;0.8805460929870605
0.29447776079177856;0.8656972050666809;0.28321805596351624;0.8805460929870605
0.28805631399154663;0.8708297610282898;0.28311511874198914;0.8805460929870605
0.29185324907302856;0.8742514848709106;0.28302526473999023;0.8805460929870605
0.29444268345832825;0.8725406527519226;0.2829832136631012;0.8805460929870605
0.2954025864601135;0.8725406527519226;0.2828921973705292;0.8805460929870605
0.278816282749176;0.8793841004371643;0.2828214764595032;0.8805460929870605
0.28237661719322205;0.8716852068901062;0.2827257812023163;0.8805460929870605
0.2797912061214447;0.8853721022605896;0.2826175093650818;0.8805460929870605
0.28537818789482117;0.8725406527519226;0.28255200386047363;0.8805460929870605
0.27701258659362793;0.8819503784179688;0.282421350479126;0.8805460929870605
0.2764913737773895;0.8810949325561523;0.28227540850639343;0.8805460929870605
0.2956916391849518;0.8648417592048645;0.2821566164493561;0.8805460929870605
0.2987367808818817;0.8759623765945435;0.28210341930389404;0.8805460929870605
0.2811846435070038;0.8691189289093018;0.2820062041282654;0.8805460929870605
0.2780863642692566;0.8785286545753479;0.2819141745567322;0.8805460929870605
0.28445327281951904;0.8597091436386108;0.28184813261032104;0.8805460929870605
0.2701977491378784;0.8759623765945435;0.2817104756832123;0.8805460929870605
0.28129899501800537;0.8759623765945435;0.28161412477493286;0.8805460929870605
0.2852204144001007;0.8691189289093018;0.2815186381340027;0.8805460929870605
0.2761707305908203;0.8708297610282898;0.281427264213562;0.8805460929870605
0.29223155975341797;0.867408037185669;0.2813560962677002;0.8805460929870605
0.27877408266067505;0.8716852068901062;0.2812943756580353;0.8805460929870605
0.28629055619239807;0.8733960390090942;0.2812791168689728;0.8805460929870605
0.2832332253456116;0.8665525913238525;0.2812059819698334;0.8805460929870605
0.27797114849090576;0.8785286545753479;0.28109464049339294;0.8805460929870605
0.28605395555496216;0.854576587677002;0.28100278973579407;0.8805460929870605
0.2862117290496826;0.8699743151664734;0.28094276785850525;0.8805460929870605
0.27826371788978577;0.8776732087135315;0.2808178961277008;0.8805460929870605
0.2846056818962097;0.8793841004371643;0.280779093503952;0.8805460929870605
0.2830096483230591;0.8725406527519226;0.280699223279953;0.8805460929870605
0.275532066822052;0.8768178224563599;0.28063175082206726;0.8805460929870605
0.2841968238353729;0.875106930732727;0.2805313169956207;0.8805460929870605
0.2811337113380432;0.8802395462989807;0.2804183065891266;0.8805460929870605
0.2820487916469574;0.8793841004371643;0.2803429365158081;0.8805460929870605
0.2741064727306366;0.8733960390090942;0.28028813004493713;0.8805460929870605
0.27724817395210266;0.8742514848709106;0.28025612235069275;0.8771331310272217
0.2771759033203125;0.8810949325561523;0.2801547944545746;0.8771331310272217
0.285774827003479;0.8631308674812317;0.28010350465774536;0.8771331310272217
